4.48296E+07   4.35667E-24    0.00000E+00   1.17164E-30   1.44630E-01   1.30310E-01   2.03490E-01   4.30540E-01
4.34266E+07   4.31309E-24    0.00000E+00   1.22971E-30   1.47190E-01   1.32120E-01   2.06480E-01   4.23210E-01
4.20670E+07   4.27134E-24    0.00000E+00   1.29067E-30   1.49740E-01   1.33900E-01   2.09460E-01   4.15610E-01
4.07493E+07   4.23149E-24    0.00000E+00   1.35466E-30   1.52290E-01   1.35650E-01   2.12430E-01   4.07760E-01
3.94723E+07   4.19362E-24    0.00000E+00   1.42185E-30   1.54860E-01   1.37370E-01   2.15110E-01   3.99690E-01
3.82346E+07   4.15780E-24    0.00000E+00   1.49240E-30   1.57370E-01   1.39050E-01   2.18050E-01   3.91480E-01
3.70351E+07   4.12412E-24    0.00000E+00   1.56647E-30   1.59850E-01   1.40680E-01   2.20980E-01   3.83060E-01
3.58726E+07   4.09267E-24    0.00000E+00   1.64425E-30   1.62540E-01   1.42260E-01   2.23900E-01   3.74460E-01
3.47457E+07   4.06354E-24    0.00000E+00   1.72590E-30   1.64960E-01   1.43790E-01   2.26790E-01   3.65630E-01
3.36536E+07   4.03683E-24    0.00000E+00   1.81163E-30   1.67340E-01   1.45250E-01   2.29660E-01   3.56720E-01
3.25949E+07   4.01268E-24    0.00000E+00   1.90163E-30   1.69760E-01   1.46050E-01   2.32520E-01   3.47670E-01
3.15688E+07   3.99106E-24    0.00000E+00   1.99612E-30   1.72040E-01   1.47350E-01   2.35360E-01   3.38510E-01
3.05741E+07   3.97205E-24    0.00000E+00   2.09532E-30   1.74260E-01   1.48590E-01   2.38190E-01   3.29260E-01
2.96099E+07   3.95597E-24    0.00000E+00   2.19946E-30   1.76410E-01   1.49750E-01   2.41020E-01   3.19900E-01
2.86752E+07   3.94301E-24    0.00000E+00   2.30883E-30   1.78550E-01   1.50820E-01   2.43480E-01   3.10430E-01
2.77689E+07   3.93341E-24    0.00000E+00   2.42371E-30   1.80550E-01   1.51820E-01   2.46280E-01   3.00890E-01
2.68903E+07   3.92744E-24    0.00000E+00   2.54441E-30   1.82460E-01   1.52730E-01   2.49090E-01   2.91270E-01
2.60382E+07   3.92543E-24    0.00000E+00   2.67126E-30   1.84270E-01   1.53550E-01   2.51900E-01   2.81570E-01
2.52120E+07   3.92773E-24    0.00000E+00   2.80460E-30   1.85980E-01   1.54290E-01   2.54740E-01   2.71780E-01
2.44107E+07   3.93476E-24    0.00000E+00   2.94482E-30   1.87570E-01   1.54970E-01   2.57630E-01   2.61920E-01
2.36334E+07   3.94698E-24    0.00000E+00   3.09233E-30   1.89040E-01   1.55570E-01   2.60580E-01   2.52050E-01
2.28794E+07   3.96498E-24    0.00000E+00   3.24753E-30   1.90380E-01   1.56140E-01   2.63560E-01   2.42050E-01
2.21479E+07   3.98944E-24    0.00000E+00   3.41089E-30   1.91580E-01   1.56670E-01   2.66610E-01   2.31940E-01
2.14380E+07   4.02111E-24    0.00000E+00   3.58290E-30   1.92620E-01   1.57220E-01   2.69680E-01   2.21740E-01
2.07489E+07   4.06089E-24    0.00000E+00   3.76407E-30   1.93490E-01   1.57810E-01   2.72840E-01   2.11430E-01
2.00800E+07   4.10978E-24    0.00000E+00   3.95498E-30   1.94180E-01   1.58510E-01   2.76060E-01   2.01010E-01
1.94305E+07   4.16893E-24    0.00000E+00   4.15624E-30   1.94680E-01   1.59400E-01   2.79320E-01   1.90500E-01
1.87997E+07   4.23961E-24    0.00000E+00   4.36851E-30   1.94970E-01   1.60570E-01   2.82570E-01   1.79890E-01
1.81869E+07   4.32311E-24    0.00000E+00   4.59252E-30   1.95050E-01   1.62160E-01   2.85780E-01   1.69220E-01
1.75916E+07   4.42102E-24    0.00000E+00   4.82903E-30   1.94900E-01   1.64230E-01   2.88200E-01   1.58510E-01
1.70132E+07   4.53474E-24    0.00000E+00   5.07885E-30   1.94530E-01   1.67090E-01   2.90660E-01   1.47820E-01
1.64512E+07   4.66562E-24    0.00000E+00   5.34284E-30   1.93960E-01   1.70860E-01   2.92530E-01   1.37210E-01
1.59053E+07   4.81458E-24    0.00000E+00   5.62187E-30   1.93190E-01   1.75760E-01   2.93570E-01   1.26760E-01
1.53752E+07   4.98181E-24    0.00000E+00   5.91682E-30   1.92280E-01   1.81490E-01   2.93420E-01   1.16580E-01
1.48608E+07   5.16649E-24    0.00000E+00   6.22854E-30   1.91290E-01   1.88870E-01   2.91860E-01   1.06750E-01
1.43623E+07   5.36628E-24    0.00000E+00   6.55781E-30   1.90270E-01   1.97660E-01   2.88570E-01   9.73757E-02
1.38797E+07   5.57692E-24    0.00000E+00   6.90530E-30   1.89300E-01   2.07150E-01   2.83350E-01   8.85578E-02
1.34134E+07   5.79291E-24    0.00000E+00   7.27155E-30   1.88460E-01   2.18130E-01   2.76160E-01   8.03724E-02
1.29636E+07   6.00671E-24    0.00000E+00   7.65693E-30   1.87830E-01   2.29990E-01   2.67110E-01   7.28765E-02
1.25304E+07   6.21020E-24    0.00000E+00   8.06172E-30   1.87490E-01   2.41860E-01   2.56420E-01   6.60667E-02
1.21139E+07   6.39557E-24    0.00000E+00   8.48616E-30   1.87490E-01   2.54230E-01   2.44550E-01   5.99853E-02
1.17139E+07   6.55642E-24    0.00000E+00   8.93044E-30   1.87880E-01   2.66470E-01   2.31880E-01   5.45663E-02
1.13298E+07   6.68853E-24    0.00000E+00   9.39487E-30   1.88670E-01   2.78350E-01   2.18840E-01   4.97520E-02
1.09610E+07   6.79017E-24    0.00000E+00   9.87994E-30   1.89870E-01   2.89620E-01   2.05800E-01   4.54730E-02
1.06068E+07   6.86199E-24    0.00000E+00   1.03863E-29   1.91440E-01   3.00260E-01   1.93090E-01   4.16566E-02
1.02661E+07   6.90621E-24    0.00000E+00   1.09150E-29   1.93330E-01   3.10180E-01   1.80950E-01   3.82349E-02
9.93822E+06   6.92688E-24    0.00000E+00   1.14672E-29   1.95450E-01   3.19330E-01   1.69550E-01   3.51431E-02
9.62224E+06   6.92796E-24    0.00000E+00   1.20441E-29   1.97720E-01   3.27720E-01   1.59030E-01   3.23337E-02
9.31740E+06   6.91364E-24    0.00000E+00   1.26473E-29   2.00040E-01   3.35340E-01   1.49390E-01   2.97574E-02
9.02302E+06   6.88786E-24    0.00000E+00   1.32786E-29   2.02330E-01   3.42180E-01   1.40750E-01   2.73795E-02
8.73849E+06   6.85399E-24    0.00000E+00   1.39398E-29   2.04500E-01   3.48240E-01   1.33080E-01   2.51779E-02
8.46328E+06   6.81484E-24    0.00000E+00   1.46329E-29   2.06480E-01   3.53470E-01   1.26200E-01   2.31205E-02
8.19692E+06   6.77262E-24    0.00000E+00   1.53598E-29   2.08210E-01   3.57820E-01   1.20090E-01   2.11990E-02
7.93901E+06   6.72902E-24    0.00000E+00   1.61228E-29   2.09680E-01   3.61260E-01   1.14650E-01   1.94020E-02
7.68921E+06   6.68525E-24    0.00000E+00   1.69240E-29   2.10850E-01   3.63730E-01   1.09790E-01   1.77264E-02
7.44718E+06   6.64220E-24    0.00000E+00   1.77656E-29   2.11730E-01   3.65250E-01   1.05720E-01   1.61543E-02
7.21266E+06   6.60053E-24    0.00000E+00   1.86498E-29   2.12340E-01   3.65640E-01   1.01420E-01   1.46870E-02
6.98537E+06   6.56027E-24    0.00000E+00   1.95789E-29   2.12740E-01   3.64630E-01   9.73289E-02   1.33210E-02
6.76505E+06   6.52269E-24    0.00000E+00   2.05555E-29   2.12920E-01   3.62850E-01   9.34696E-02   1.20503E-02
6.55149E+06   6.48777E-24    0.00000E+00   2.15820E-29   2.12940E-01   3.60000E-01   8.96887E-02   1.08717E-02
6.34445E+06   6.45585E-24    0.00000E+00   2.26612E-29   2.12620E-01   3.56540E-01   8.60179E-02   9.78112E-03
6.14373E+06   6.42724E-24    0.00000E+00   2.37958E-29   2.12440E-01   3.51420E-01   8.21813E-02   8.77509E-03
5.94911E+06   6.40233E-24    0.00000E+00   2.49890E-29   2.12210E-01   3.45230E-01   7.82988E-02   7.84873E-03
5.76042E+06   6.38152E-24    0.00000E+00   2.62439E-29   2.12000E-01   3.38260E-01   7.43600E-02   6.99738E-03
5.57745E+06   6.36521E-24    0.00000E+00   2.75640E-29   2.11830E-01   3.30450E-01   7.03722E-02   6.21687E-03
5.40002E+06   6.35381E-24    0.00000E+00   2.89529E-29   2.11720E-01   3.21880E-01   6.63552E-02   5.50311E-03
5.22797E+06   6.34782E-24    0.00000E+00   3.04145E-29   2.11690E-01   3.12630E-01   6.23345E-02   4.85213E-03
5.06111E+06   6.34784E-24    0.00000E+00   3.19530E-29   2.11750E-01   3.02820E-01   5.83371E-02   4.26323E-03
4.89927E+06   6.35468E-24    0.00000E+00   3.35727E-29   2.11910E-01   2.93410E-01   5.44010E-02   3.72496E-03
4.74228E+06   6.36938E-24    0.00000E+00   3.52784E-29   2.12140E-01   2.82460E-01   5.05201E-02   3.23880E-03
4.58999E+06   6.39189E-24    0.00000E+00   3.70753E-29   2.12470E-01   2.71330E-01   4.67245E-02   2.80179E-03
4.44221E+06   6.42615E-24    0.00000E+00   3.89690E-29   2.12750E-01   2.60430E-01   4.31292E-02   2.40951E-03
4.29874E+06   6.47303E-24    0.00000E+00   4.09659E-29   2.12980E-01   2.48810E-01   3.95567E-02   2.05902E-03
4.15943E+06   6.53468E-24    0.00000E+00   4.30730E-29   2.13110E-01   2.37010E-01   3.61136E-02   1.74754E-03
4.02412E+06   6.61351E-24    0.00000E+00   4.52974E-29   2.13090E-01   2.25040E-01   3.28108E-02   1.47223E-03
3.89265E+06   6.71224E-24    0.00000E+00   4.76475E-29   2.12850E-01   2.12940E-01   2.96581E-02   1.23037E-03
3.76487E+06   6.83398E-24    0.00000E+00   5.01322E-29   2.12310E-01   2.00720E-01   2.66638E-02   1.01933E-03
3.64064E+06   6.98233E-24    0.00000E+00   5.27612E-29   2.11430E-01   1.88440E-01   2.38338E-02   8.36465E-04
3.51981E+06   7.16124E-24    0.00000E+00   5.55451E-29   2.10130E-01   1.76140E-01   2.11736E-02   6.79330E-04
3.40225E+06   7.37561E-24    0.00000E+00   5.84957E-29   2.08330E-01   1.63880E-01   1.86860E-02   5.45495E-04
3.28785E+06   7.63055E-24    0.00000E+00   6.16258E-29   2.05970E-01   1.51750E-01   1.63773E-02   4.32660E-04
3.17649E+06   7.93174E-24    0.00000E+00   6.49490E-29   2.02960E-01   1.40420E-01   1.42420E-02   3.38607E-04
3.06809E+06   8.28521E-24    0.00000E+00   6.84801E-29   1.99260E-01   1.28630E-01   1.22817E-02   2.61212E-04
2.96259E+06   8.69719E-24    0.00000E+00   7.22345E-29   1.94830E-01   1.17320E-01   1.04994E-02   1.98434E-04
2.85993E+06   9.17411E-24    0.00000E+00   7.62282E-29   1.89670E-01   1.06560E-01   8.89335E-03   1.48317E-04
2.76010E+06   9.72273E-24    0.00000E+00   8.04782E-29   1.83780E-01   9.64162E-02   7.46040E-03   1.08990E-04
2.66306E+06   1.03505E-23    0.00000E+00   8.50018E-29   1.77270E-01   8.69346E-02   6.19524E-03   7.86906E-05
2.56881E+06   1.10651E-23    0.00000E+00   8.98170E-29   1.70260E-01   7.81225E-02   5.09082E-03   5.57920E-05
2.47732E+06   1.18756E-23    0.00000E+00   9.49427E-29   1.62820E-01   6.99603E-02   4.13804E-03   3.88296E-05
2.38861E+06   1.27882E-23    0.00000E+00   1.00398E-28   1.55100E-01   6.24368E-02   3.32749E-03   2.65322E-05
2.30272E+06   1.38027E-23    0.00000E+00   1.06199E-28   1.47170E-01   5.55537E-02   2.64884E-03   1.78157E-05
2.21977E+06   1.49063E-23    0.00000E+00   1.12356E-28   1.39330E-01   4.93337E-02   2.09098E-03   1.17819E-05
2.13994E+06   1.60682E-23    0.00000E+00   1.18874E-28   1.31780E-01   4.38061E-02   1.64136E-03   7.70051E-06
2.06343E+06   1.72402E-23    0.00000E+00   1.25744E-28   1.24410E-01   3.89825E-02   1.28580E-03   4.99523E-06
1.99039E+06   1.83656E-23    0.00000E+00   1.32952E-28   1.18190E-01   3.48319E-02   1.00886E-03   3.22905E-06
1.92083E+06   1.93945E-23    0.00000E+00   1.40487E-28   1.12980E-01   3.12776E-02   7.95022E-04   2.08570E-06
1.85464E+06   2.02972E-23    0.00000E+00   1.48341E-28   1.08680E-01   2.82121E-02   6.29944E-04   1.34716E-06
1.79156E+06   2.10700E-23    0.00000E+00   1.56525E-28   1.05340E-01   2.55362E-02   5.01805E-04   8.69132E-07
1.73131E+06   2.17295E-23    0.00000E+00   1.65061E-28   1.02820E-01   2.31132E-02   4.00829E-04   5.58769E-07
